Report generated on: 03-26-2023 15:58:36
"INTL.4701-34-MNG-BDOLPPP.A","        Mongolia","38.81994"
"INTL.4701-34-MNE-BDOLPPP.A","        Montenegro","11.98064"
"INTL.4701-34-MSR-BDOLPPP.A","        Montserrat","NA"
"INTL.4701-34-MAR-BDOLPPP.A","        Morocco","302.113"
"INTL.4701-34-MOZ-BDOLPPP.A","        Mozambique","38.11269"
"INTL.4701-34-NAM-BDOLPPP.A","        Namibia","24.42198"
"INTL.4701-34-NRU-BDOLPPP.A","        Nauru","NA"
"INTL.4701-34-NPL-BDOLPPP.A","        Nepal","100.7285"
"INTL.4701-34-NLD-BDOLPPP.A","        Netherlands","934.8982"
"INTL.4701-34-NLDA-BDOLPPP.A","        Netherlands Antilles","2.03364"
"INTL.4701-34-NCL-BDOLPPP.A","        New Caledonia","NA"
"INTL.4701-34-NZL-BDOLPPP.A","        New Zealand","198.6714"
"INTL.4701-34-NIC-BDOLPPP.A","        Nicaragua","33.50752"
"INTL.4701-34-NER-BDOLPPP.A","        Niger","28.88753"
"INTL.4701-34-NGA-BDOLPPP.A","        Nigeria","1015.889"
"INTL.4701-34-NIU-BDOLPPP.A","        Niue","NA"
"INTL.4701-34-PRK-BDOLPPP.A","        North Korea","38.57302"
"INTL.4701-34-MKD-BDOLPPP.A","        North Macedonia","31.96319"
"INTL.4701-34-MNP-BDOLPPP.A","        Northern Mariana Islands","NA"
"INTL.4701-34-NOR-BDOLPPP.A","        Norway","332.1988"
"INTL.4701-34-OMN-BDOLPPP.A","        Oman","161.217"
"INTL.4701-34-PAK-BDOLPPP.A","        Pakistan","1176.943"
"INTL.4701-34-PSE-BDOLPPP.A","        Palestinian Territories","14.08243"
"INTL.4701-34-PAN-BDOLPPP.A","        Panama","118.8963"
"INTL.4701-34-PNG-BDOLPPP.A","        Papua New Guinea","32.24924"
"INTL.4701-34-PRY-BDOLPPP.A","        Paraguay","86.30456"
"INTL.4701-34-PER-BDOLPPP.A","        Peru","404.1886"
"INTL.4701-34-PHL-BDOLPPP.A","        Philippines","949.7116"
"INTL.4701-34-POL-BDOLPPP.A","        Poland","1211.134"
"INTL.4701-34-PRT-BDOLPPP.A","        Portugal","342.7"
"INTL.4701-34-PRI-BDOLPPP.A","        Puerto Rico","66.91178"
"INTL.4701-34-QAT-BDOLPPP.A","        Qatar","247.046"
"INTL.4701-34-REU-BDOLPPP.A","        Reunion","24.81324"
"INTL.4701-34-ROU-BDOLPPP.A","        Romania","524.0372"
"INTL.4701-34-RUS-BDOLPPP.A","        Russia","3776.522"
"INTL.4701-34-RWA-BDOLPPP.A","        Rwanda","26.87179"
"INTL.4701-34-SHN-BDOLPPP.A","        Saint Helena","NA"
"INTL.4701-34-KNA-BDOLPPP.A","        Saint Kitts and Nevis","1.415475"
"INTL.4701-34-LCA-BDOLPPP.A","        Saint Lucia","2.67572"
"INTL.4701-34-SPM-BDOLPPP.A","        Saint Pierre and Miquelon","NA"
"INTL.4701-34-VCT-BDOLPPP.A","        Saint Vincent/Grenadines","1.397926"
"INTL.4701-34-WSM-BDOLPPP.A","        Samoa","1.109724"
"INTL.4701-34-STP-BDOLPPP.A","        Sao Tome and Principe","1.07344"
"INTL.4701-34-SAU-BDOLPPP.A","        Saudi Arabia","1851.996"
"INTL.4701-34-SEN-BDOLPPP.A","        Senegal","55.42465"
"INTL.4701-34-SRB-BDOLPPP.A","        Serbia","121.7786"
"INTL.4701-34-SYC-BDOLPPP.A","        Seychelles","2.705905"
"INTL.4701-34-SLE-BDOLPPP.A","        Sierra Leone","13.80151"
"INTL.4701-34-SGP-BDOLPPP.A","        Singapore","546.8831"
"INTL.4701-34-SVK-BDOLPPP.A","        Slovakia","181.9572"
"INTL.4701-34-SVN-BDOLPPP.A","        Slovenia","76.67437"
"INTL.4701-34-SLB-BDOLPPP.A","        Solomon Islands","1.547557"
"INTL.4701-34-SOM-BDOLPPP.A","        Somalia","11.4182"
"INTL.4701-34-ZAF-BDOLPPP.A","        South Africa","786.9859"
"INTL.4701-34-KOR-BDOLPPP.A","        South Korea","2160.641"
"INTL.4701-34-SSD-BDOLPPP.A","        South Sudan","16.79513"
"INTL.4701-34-ESP-BDOLPPP.A","        Spain","1794.591"
"INTL.4701-34-LKA-BDOLPPP.A","        Sri Lanka","292.283"
"INTL.4701-34-SDN-BDOLPPP.A","        Sudan","169.2126"
"INTL.4701-34-SUR-BDOLPPP.A","        Suriname","9.860593"
"INTL.4701-34-SWE-BDOLPPP.A","        Sweden","524.542"
"INTL.4701-34-CHE-BDOLPPP.A","        Switzerland","582.3191"
"INTL.4701-34-SYR-BDOLPPP.A","        Syria","54.32491"
"INTL.4701-34-TWN-BDOLPPP.A","        Taiwan","1232.275"
"INTL.4701-34-TJK-BDOLPPP.A","        Tajikistan","35.11001"
"INTL.4701-34-TZA-BDOLPPP.A","        Tanzania","153.3464"
"INTL.4701-34-THA-BDOLPPP.A","        Thailand","1247.414"
"INTL.4701-34-BHS-BDOLPPP.A","        The Bahamas","13.46218"
"INTL.4701-34-TLS-BDOLPPP.A","        Timor-Leste","4.144689"
"INTL.4701-34-TGO-BDOLPPP.A","        Togo","16.83546"
"INTL.4701-34-TON-BDOLPPP.A","        Tonga","0.5740639"
