Report generated on: 03-25-2023 23:02:10
"INTL.4702-33-QAT-THP.A","        Qatar","2807.235"
"INTL.4702-33-REU-THP.A","        Reunion","949.419"
"INTL.4702-33-ROU-THP.A","        Romania","19360.95"
"INTL.4702-33-RUS-THP.A","        Russia","145633.7"
"INTL.4702-33-RWA-THP.A","        Rwanda","12835.03"
"INTL.4702-33-SHN-THP.A","        Saint Helena","NA"
"INTL.4702-33-KNA-THP.A","        Saint Kitts and Nevis","47.712"
"INTL.4702-33-LCA-THP.A","        Saint Lucia","178.583"
"INTL.4702-33-SPM-THP.A","        Saint Pierre and Miquelon","NA"
"INTL.4702-33-VCT-THP.A","        Saint Vincent/Grenadines","104.924"
"INTL.4702-33-WSM-THP.A","        Samoa","211.905"
"INTL.4702-33-STP-THP.A","        Sao Tome and Principe","214.599"
"INTL.4702-33-SAU-THP.A","        Saudi Arabia","34218.17"
"INTL.4702-33-SEN-THP.A","        Senegal","16000.78"
"INTL.4702-33-SRB-THP.A","        Serbia","6945.235"
"INTL.4702-33-SYC-THP.A","        Seychelles","104.373"
"INTL.4702-33-SLE-THP.A","        Sierra Leone","8046.828"
"INTL.4702-33-SGP-THP.A","        Singapore","5696.183"
"INTL.4702-33-SVK-THP.A","        Slovakia","5455.079"
"INTL.4702-33-SVN-THP.A","        Slovenia","2095.861"
"INTL.4702-33-SLB-THP.A","        Solomon Islands","674.993"
"INTL.4702-33-SOM-THP.A","        Somalia","15981.3"
"INTL.4702-33-ZAF-THP.A","        South Africa","58309.49"
"INTL.4702-33-KOR-THP.A","        South Korea","51771.79"
"INTL.4702-33-SSD-THP.A","        South Sudan","10447.67"
"INTL.4702-33-ESP-THP.A","        Spain","47184.28"
"INTL.4702-33-LKA-THP.A","        Sri Lanka","21649.66"
"INTL.4702-33-SDN-THP.A","        Sudan","43232.09"
"INTL.4702-33-SUR-THP.A","        Suriname","600.301"
"INTL.4702-33-SWE-THP.A","        Sweden","10291.06"
"INTL.4702-33-CHE-THP.A","        Switzerland","8606.033"
"INTL.4702-33-SYR-THP.A","        Syria","20098.25"
"INTL.4702-33-TWN-THP.A","        Taiwan","23597.12"
"INTL.4702-33-TJK-THP.A","        Tajikistan","9318.518"
"INTL.4702-33-TZA-THP.A","        Tanzania","59872.57"
"INTL.4702-33-THA-THP.A","        Thailand","71320.91"
"INTL.4702-33-BHS-THP.A","        The Bahamas","404.557"
"INTL.4702-33-TLS-THP.A","        Timor-Leste","1280.438"
"INTL.4702-33-TGO-THP.A","        Togo","8243.094"
"INTL.4702-33-TON-THP.A","        Tonga","104.951"
"INTL.4702-33-TTO-THP.A","        Trinidad and Tobago","1394.969"
"INTL.4702-33-TUN-THP.A","        Tunisia","12049.31"
"INTL.4702-33-TUR-THP.A","        Turkiye","83487.25"
"INTL.4702-33-TKM-THP.A","        Turkmenistan","6158.42"
"INTL.4702-33-TCA-THP.A","        Turks and Caicos Islands","NA"
"INTL.4702-33-TUV-THP.A","        Tuvalu","NA"
"INTL.4702-33-USIQ-THP.A","        U.S. Pacific Islands","NA"
"INTL.4702-33-USOH-THP.A","        U.S. Territories","NA"
"INTL.4702-33-VIR-THP.A","        U.S. Virgin Islands","95.668"
"INTL.4702-33-UGA-THP.A","        Uganda","42949.08"
"INTL.4702-33-UKR-THP.A","        Ukraine","42153.2"
"INTL.4702-33-ARE-THP.A","        United Arab Emirates","9211.657"
"INTL.4702-33-GBR-THP.A","        United Kingdom","66827.69"
"INTL.4702-33-USA-THP.A","        United States","330046.3"
"INTL.4702-33-URY-THP.A","        Uruguay","3428.409"
"INTL.4702-33-UZB-THP.A","        Uzbekistan","32976.95"
"INTL.4702-33-VUT-THP.A","        Vanuatu","304.404"
"INTL.4702-33-VEN-THP.A","        Venezuela","28515.83"
"INTL.4702-33-VNM-THP.A","        Vietnam","95776.72"
"INTL.4702-33-WAK-THP.A","        Wake Island","NA"
"INTL.4702-33-ESH-THP.A","        Western Sahara","NA"
"INTL.4702-33-YEM-THP.A","        Yemen","31546.69"
"INTL.4702-33-ZMB-THP.A","        Zambia","18380.48"
"INTL.4702-33-ZWE-THP.A","        Zimbabwe","15354.61"
