Report generated on: 03-25-2023 22:46:56
"INTL.4413-2-MMR-QBTU.A","        Natural gas (quad Btu)","0.1363171278736"
"INTL.4415-2-MMR-QBTU.A","        Petroleum and other liquids (quad Btu)","0.2983540289"
"","        Nuclear, renewables, and other (quad Btu)",""
"none","            Nuclear (quad Btu)",""
"INTL.4418-2-MMR-QBTU.A","            Renewables and other (quad Btu)","0.09254675304017734"
"","Burundi",""
"","    Consumption (quad Btu)",""
"INTL.4411-2-BDI-QBTU.A","        Coal (quad Btu)","0"
"INTL.4413-2-BDI-QBTU.A","        Natural gas (quad Btu)","0"
"INTL.4415-2-BDI-QBTU.A","        Petroleum and other liquids (quad Btu)","0.0101179897"
"","        Nuclear, renewables, and other (quad Btu)",""
"none","            Nuclear (quad Btu)",""
"INTL.4418-2-BDI-QBTU.A","            Renewables and other (quad Btu)","0.002416065"
"","Cabo Verde",""
"","    Consumption (quad Btu)",""
"INTL.4411-2-CPV-QBTU.A","        Coal (quad Btu)","0"
"INTL.4413-2-CPV-QBTU.A","        Natural gas (quad Btu)","0"
"INTL.4415-2-CPV-QBTU.A","        Petroleum and other liquids (quad Btu)","0.0137993384"
"","        Nuclear, renewables, and other (quad Btu)",""
"none","            Nuclear (quad Btu)",""
"INTL.4418-2-CPV-QBTU.A","            Renewables and other (quad Btu)","0.000739115"
"","Cambodia",""
"","    Consumption (quad Btu)",""
"INTL.4411-2-KHM-QBTU.A","        Coal (quad Btu)","0.04976619841529581"
"INTL.4413-2-KHM-QBTU.A","        Natural gas (quad Btu)","0"
"INTL.4415-2-KHM-QBTU.A","        Petroleum and other liquids (quad Btu)","0.1269522048"
"","        Nuclear, renewables, and other (quad Btu)",""
"none","            Nuclear (quad Btu)",""
"INTL.4418-2-KHM-QBTU.A","            Renewables and other (quad Btu)","0.0483354975"
"","Cameroon",""
"","    Consumption (quad Btu)",""
"INTL.4411-2-CMR-QBTU.A","        Coal (quad Btu)","0"
"INTL.4413-2-CMR-QBTU.A","        Natural gas (quad Btu)","0.02761713168551995"
"INTL.4415-2-CMR-QBTU.A","        Petroleum and other liquids (quad Btu)","0.0759222839"
"","        Nuclear, renewables, and other (quad Btu)",""
"none","            Nuclear (quad Btu)",""
"INTL.4418-2-CMR-QBTU.A","            Renewables and other (quad Btu)","0.047796085208"
"","Canada",""
"","    Consumption (quad Btu)",""
"INTL.4411-2-CAN-QBTU.A","        Coal (quad Btu)","0.4746513936915899"
"INTL.4413-2-CAN-QBTU.A","        Natural gas (quad Btu)","4.571284745899024"
"INTL.4415-2-CAN-QBTU.A","        Petroleum and other liquids (quad Btu)","4.9798477743781"
"","        Nuclear, renewables, and other (quad Btu)",""
"INTL.4417-2-CAN-QBTU.A","            Nuclear (quad Btu)","1.0794651449371497"
"INTL.4418-2-CAN-QBTU.A","            Renewables and other (quad Btu)","3.644527637637993"
"","Cayman Islands",""
"","    Consumption (quad Btu)",""
"INTL.4411-2-CYM-QBTU.A","        Coal (quad Btu)","0"
"INTL.4413-2-CYM-QBTU.A","        Natural gas (quad Btu)","0"
